"Country","RowID","Age","Gender","Kids","Education","WrkStatus","Income","Occupation","YearsInPos","MnthsInPos","CommSize","MaritalStat","Sons","Daughters","DP1","DP2","DP3","DP4","DP5","AIP1","AIP2","AIP3","AIP4","AIP5","AIP6","AIP7","AIP8","AIP9","AIP10","AIP11","AIP12","AIP13","AIP14","AIP15","GP1","GP2","GP3","GP4","GP5","GP6","GP7","GP8","GP9","GP10","GP11","GP12","GP13","GP14","GP15","GP16","GP17","GP18","GP19","GP20","SWLS1","SWLS2","SWLS3","SWLS4","SWLS5","SelfProcrast","OthrProcrast","DPMean","AIPMean","GPMean","SWLSMean","OccupatnAlt","EducationAlt","HDICategory","HDI"
"United States",3435,55,"Male","No","phd","Full-Time",150000,"","14",9,"Village","Married",0,0,3,3,3,3,3,1,1,4,3,2,4,3,4,2,3,2,3,3,2,2,3,3,3,2,2,2,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,4,4,4,4,"Yes","Yes",2.4,2.67,2.7,3.6,"*MISSING*","PhD","Very High","0.920"
"United States",3436,67.5,"Male","No","","Full-Time",NA,"","5",0,"*Missing*","*Missing*",0,0,5,2,4,4,4,2,5,5,5,5,5,5,5,5,5,1,5,5,5,5,4,3,2,5,5,4,5,4,5,5,5,5,3,2,4,5,5,5,5,5,3,4,2,2,2,"Yes","Yes",3,4.47,4.3,3.2,"*MISSING*","*Missing*","Very High","0.920"
"United States",3437,25,"Male","No","deg","Unemployed",10000,"",NA,0,"Large Town","Single",0,0,4,5,5,5,5,3,3,5,2,5,1,4,4,3,4,3,4,5,3,4,4,2,5,5,5,5,4,5,5,2,2,5,4,4,1,5,5,4,5,1,3,4,3,3,2,"Yes","Yes",3.8,3.6,4.05,2.8,"*MISSING*","Degree","Very High","0.920"
"United States",3438,45,"Male","No","phd","Part-Time",45000,"","3",0,"Village","Married",0,0,3,3,4,4,5,4,3,1,5,5,4,4,4,3,5,2,4,4,5,4,4,1,1,5,3,4,5,5,5,5,4,5,4,4,3,5,5,4,4,4,3,4,4,5,2,"Yes","Yes",2.8,3.87,4,4,"*MISSING*","PhD","Very High","0.920"
"United States",3439,67.5,"Male","Yes","phd","Retired",250000,"","3",9,"Village","Married",NA,1,4,4,3,3,4,1,1,5,1,4,4,4,1,5,5,2,1,2,2,5,4,4,4,5,3,2,4,4,4,1,5,5,2,2,4,4,3,5,5,5,3,4,2,5,2,"Yes","Yes",3,2.8,3.75,3.8,"*MISSING*","PhD","Very High","0.920"
"United States",3440,32.5,"Female","No","deg","Full-Time",55000,"","7",7,"Village","Married",0,0,4,3,4,5,5,1,3,4,5,5,4,5,5,3,5,4,4,4,5,5,1,3,5,5,5,3,5,4,5,4,5,5,2,5,4,5,5,5,5,5,5,4,5,5,5,"Yes","No",3.2,4.13,4.3,4.8,"*MISSING*","Degree","Very High","0.920"
"United States",3441,32.5,"Female","Yes","ltuni","Unemployed",67500,"","14",0,"Large Town","Married",NA,1,3,4,5,3,3,2,2,4,4,2,4,4,4,2,4,5,3,4,3,4,4,2,3,4,4,3,3,4,4,4,5,4,5,4,4,5,3,3,4,4,3,3,3,4,4,"Yes","Yes",3.2,3.33,3.8,3.4,"*MISSING*","Left University","Very High","0.920"
"United States",3442,37.5,"Female","No","ltuni","Part-Time",10000,"","0",0,"Rural/Country","Single",0,0,5,5,5,5,5,2,3,2,5,5,5,5,5,5,5,5,5,5,3,5,5,5,3,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,"Yes","No",4,4.33,4.7,1.8,"*MISSING*","Left University","Very High","0.920"
"United States",3443,55,"Male","Yes","ma","Full-Time",45000,"","0",0,"Rural/Country","Married",0,2,5,3,3,2,2,1,2,2,4,4,2,4,4,3,3,1,3,1,5,3,1,1,1,1,2,3,3,1,3,3,2,3,1,2,4,4,1,2,1,3,3,3,3,3,2,"No","Yes",3,2.73,2.1,3,"*MISSING*","Masters","Very High","0.920"
"United States",3444,32.5,"Male","No","phd","Full-Time",45000,"",NA,0,"Small Town","Single",0,0,3,4,2,4,4,3,4,3,2,4,5,3,4,5,5,5,3,5,3,4,5,2,1,1,5,4,3,3,5,5,4,3,1,4,5,5,3,4,5,4,4,5,4,4,5,"Yes","No",2.6,3.87,3.6,4.2,"*MISSING*","PhD","Very High","0.920"
"United States",3445,55,"Female","Yes","ltuni","Full-Time",55000,"","0",0,"Village","Divorced",NA,1,3,3,3,2,2,3,1,3,3,1,1,2,2,1,3,1,1,1,1,3,3,1,1,3,1,2,2,3,3,2,1,2,1,2,3,3,3,2,3,1,3,4,4,4,4,"Yes","No",2.4,1.73,2.2,3.2,"*MISSING*","Left University","Very High","0.920"
"United States",3446,45,"Male","Yes","ma","Full-Time",87500,"","3",0,"Small Town","Divorced",NA,0,2,3,3,2,3,2,1,5,2,3,2,3,3,3,3,3,3,5,1,3,4,2,3,1,4,2,4,3,4,4,3,3,4,3,4,4,4,4,2,4,3,4,4,3,4,"Yes","Yes",2,2.8,3.25,3.6,"*MISSING*","Masters","Very High","0.920"
"United States",3447,45,"Female","Yes","phd","Full-Time",150000,"","0",0,"Village","Single",0,2,5,5,5,5,5,5,4,5,5,5,4,4,5,5,5,5,4,5,4,5,5,5,5,5,2,5,5,5,5,4,5,5,4,5,5,5,5,5,3,5,4,4,5,4,1,"Yes","Yes",4.4,4.67,4.65,4.4,"*MISSING*","PhD","Very High","0.920"
"United States",3448,23,"Female","No","ltuni","Student",NA,"","0",2,"Small Town","Separated",0,0,4,3,3,2,2,3,4,4,4,3,3,4,4,2,3,4,5,4,4,3,4,2,3,5,3,4,3,4,4,3,3,2,3,3,4,3,3,5,3,4,3,4,4,4,2,"Yes","Yes",2.4,3.53,3.35,3.8,"*MISSING*","Left University","Very High","0.920"
"United States",3449,45,"Female","No","ma","Full-Time",55000,"","9",7,"Village","Single",0,0,4,4,4,2,1,1,1,1,2,1,1,2,5,1,3,5,4,1,2,2,4,1,2,5,1,2,2,5,5,1,3,5,2,1,5,5,3,4,4,4,2,3,2,2,2,"Yes","Yes",2.8,2.07,3.1,2.6,"*MISSING*","Masters","Very High","0.920"
"United States",3450,45,"Male","No","dip","Full-Time",87500,"","0",0,"Large Town","Married",0,0,5,5,5,5,5,2,3,3,4,5,3,4,5,5,5,5,5,3,3,4,5,4,4,5,5,4,5,3,4,4,4,5,3,4,4,5,5,5,4,5,4,5,4,4,3,"Yes","Yes",4,4,4.3,4.4,"*MISSING*","Diploma","Very High","0.920"
"United States",3451,55,"Male","Yes","ltuni","Retired",67500,"","0",0,"Small Town","Married",NA,0,4,2,2,2,2,1,1,4,1,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,4,2,2,3,2,2,4,2,2,2,3,4,4,4,4,"No","No",2,1.8,2.25,3.4,"*MISSING*","Left University","Very High","0.920"
"United States",3452,45,"Female","No","ltuni","Full-Time",55000,"","8",5,"Village","Married",0,0,5,4,4,3,3,3,4,1,4,2,5,5,3,1,5,1,5,3,5,5,5,5,1,5,5,2,3,4,4,5,5,3,5,4,3,1,1,5,5,1,1,1,1,2,5,"Yes","Yes",3.2,3.33,3.8,1.2,"*MISSING*","Left University","Very High","0.920"
"United States",3453,45,"Female","No","ma","Full-Time",45000,"","10",0,"Rural/Country","Married",0,0,2,2,2,1,1,2,1,3,3,1,1,1,2,1,3,4,2,2,1,2,2,1,1,3,2,2,1,3,2,1,1,2,2,3,2,2,2,2,2,3,5,4,5,5,5,"No","No",1.4,1.87,1.9,4.4,"*MISSING*","Masters","Very High","0.920"
"United States",3454,32.5,"Female","No","deg","Full-Time",35000,"","10",0,"Large Town","Single",0,0,3,2,2,1,1,2,1,2,1,2,1,4,3,2,2,5,1,3,1,2,4,2,2,2,4,2,3,2,4,1,3,3,2,2,3,4,5,2,4,3,2,2,3,3,2,"Yes","Yes",1.6,2.07,2.8,2.6,"*MISSING*","Degree","Very High","0.920"
"United States",3455,28,"Male","No","ma","Full-Time",150000,"","7",6,"Village","Single",0,0,5,4,3,2,2,1,1,5,2,2,3,4,4,2,3,2,1,2,1,2,4,2,3,3,3,1,4,3,4,2,3,5,1,3,4,4,4,3,4,3,2,2,2,1,2,"Yes","Yes",2.8,2.33,3.1,2,"*MISSING*","Masters","Very High","0.920"
"United States",3456,28,"Female","No","deg","Full-Time",150000,"","4",0,"Village","Single",0,0,4,4,3,3,3,3,2,1,3,3,2,3,4,2,4,3,2,2,1,3,4,3,2,3,3,3,3,2,3,3,4,4,3,5,5,5,4,5,5,3,1,2,2,3,3,"Yes","No",2.8,2.53,3.6,2.2,"*MISSING*","Degree","Very High","0.920"
"United States",3457,24,"Female","No","deg","Full-Time",15000,"","1",6,"Village","Single",0,0,2,3,3,2,2,1,1,2,1,2,1,1,3,1,1,3,1,4,1,2,3,2,2,1,4,3,3,3,4,1,5,3,1,1,3,4,3,2,3,2,3,3,4,3,4,"Yes","No",2,1.67,2.65,3,"*MISSING*","Degree","Very High","0.920"
"United States",3458,32.5,"Female","Yes","deg","Full-Time",45000,"","3",0,"Village","Married",0,1,3,4,3,2,2,2,4,5,5,3,1,4,2,2,5,5,5,5,4,3,5,2,2,5,5,5,3,4,4,4,2,4,5,3,5,5,5,4,5,5,3,4,4,4,3,"Yes","Yes",2.6,3.6,4,4,"*MISSING*","Degree","Very High","0.920"
"United States",3459,37.5,"Male","No","phd","Full-Time",45000,"","7",0,"Large Town","Single",0,0,5,4,4,4,4,4,4,4,5,4,3,5,4,4,4,4,5,3,5,5,5,3,4,5,3,4,5,4,5,4,4,5,4,4,4,5,5,4,5,4,2,3,2,2,2,"Yes","Yes",3.4,4.13,4.35,2.6,"*MISSING*","PhD","Very High","0.920"
"United States",3460,37.5,"Female","No","ltuni","Student",15000,"","3",0,"Village","Single",0,0,5,4,3,2,2,3,3,5,4,4,5,5,5,3,4,5,4,3,3,3,4,2,1,3,5,3,5,2,5,1,4,5,5,3,4,5,3,4,4,4,1,1,1,1,3,"Yes","Yes",2.8,3.87,3.55,1.6,"*MISSING*","Left University","Very High","0.920"
"United States",3461,55,"Female","No","deg","Unemployed",87500,"","1",0,"Village","Single",0,0,3,2,2,2,3,1,1,3,3,3,3,2,2,3,3,1,1,4,2,3,2,2,1,1,2,1,2,2,3,2,3,3,3,3,3,4,2,3,2,2,4,4,3,3,2,"Yes","No",1.8,2.33,2.35,3.2,"*MISSING*","Degree","Very High","0.920"
"United States",3462,24,"Female","No","deg","Student",10000,"","2",0,"Village","Single",0,0,2,2,2,1,1,1,1,5,3,1,1,1,3,1,1,2,3,2,1,3,3,1,2,3,5,3,3,2,3,1,3,3,5,4,2,5,3,3,2,1,5,5,5,5,5,"No","No",1.4,1.8,2.95,4.2,"*MISSING*","Degree","Very High","0.920"
"United States",3463,22,"Female","No","dip","Unemployed",10000,"","3",0,"*Missing*","Single",0,0,2,2,5,5,5,5,5,5,2,3,4,4,4,2,2,2,4,4,4,3,4,2,4,5,4,5,2,4,4,2,2,4,3,4,4,4,4,4,4,4,2,3,1,1,4,"Yes","Yes",2.8,3.67,3.6,2.2,"*MISSING*","Diploma","Very High","0.920"
"United States",3464,37.5,"Male","Yes","deg","Full-Time",45000,"","14",0,"Small Town","Married",0,1,3,3,2,1,1,4,1,3,1,1,5,3,2,2,3,3,1,3,1,3,2,2,2,1,3,3,3,2,2,2,5,2,4,4,2,3,3,2,2,3,5,5,5,5,2,"No","No",2,2.27,2.6,4.6,"*MISSING*","Degree","Very High","0.920"
"United States",3465,37.5,"Female","Yes","ma","Student",87500,"","0",0,"Medium-Sized","Married",NA,3,4,4,4,3,3,1,1,4,3,2,1,5,4,3,4,4,2,4,2,3,4,3,5,4,5,5,4,4,4,1,4,4,1,5,4,5,5,4,4,2,4,4,4,4,4,"Yes","Yes",3.6,2.87,3.9,3.6,"*MISSING*","Masters","Very High","0.920"
"United States",3466,45,"Male","No","ltuni","Full-Time",67500,"","4",0,"Village","Single",0,0,4,3,4,4,4,3,2,4,4,3,1,3,4,4,4,5,4,4,4,4,4,4,4,2,4,4,2,4,4,4,4,4,3,4,4,4,4,4,3,4,3,4,4,4,2,"Yes","Yes",3,3.53,3.7,3.8,"*MISSING*","Left University","Very High","0.920"
"United States",3467,67.5,"Female","No","deg","Retired",35000,"","0",0,"Large Town","Single",0,0,4,4,3,3,3,1,1,1,2,3,3,1,2,2,2,3,1,2,1,5,4,2,2,3,2,2,3,3,3,1,4,3,3,2,1,2,1,2,3,3,5,5,5,4,2,"Yes","No",2.8,1.87,2.55,4.4,"*MISSING*","Degree","Very High","0.920"
"United States",3468,55,"Male","Yes","ma","Full-Time",87500,"","4",7,"Medium-Sized","Married",NA,2,4,3,4,3,3,4,2,5,3,3,4,3,4,3,3,4,5,4,2,4,4,1,3,4,2,2,4,4,4,3,3,4,4,4,4,3,4,4,3,4,2,3,2,3,1,"Yes","Yes",3.2,3.47,3.4,2.8,"*MISSING*","Masters","Very High","0.920"
"United States",3469,55,"Female","Yes","deg","Part-Time",15000,"","0",10,"Small Town","Divorced",0,2,4,5,5,5,5,2,2,2,5,5,4,3,5,1,1,5,3,5,3,5,5,5,5,2,5,3,5,4,1,5,4,5,4,4,4,2,2,4,2,4,2,2,4,3,1,"Yes","No",4.2,3.4,3.8,3,"*MISSING*","Degree","Very High","0.920"
"United States",3470,67.5,"Male","Yes","phd","Unemployed",150000,"","0",0,"Large Town","Married",0,2,5,3,3,3,3,4,3,2,4,5,5,5,4,5,5,4,4,4,4,5,5,2,2,1,4,4,4,5,5,5,4,4,4,4,5,5,4,5,5,5,3,4,2,4,1,"Yes","Yes",3.2,4.07,4.1,3.6,"*MISSING*","PhD","Very High","0.920"
"United States",3471,45,"Female","No","phd","Full-Time",67500,"","5",0,"Small Town","Divorced",0,0,4,4,4,3,3,1,1,2,3,3,3,2,3,3,4,3,2,2,2,4,4,4,2,3,4,4,4,3,4,4,4,4,2,3,4,4,3,4,2,2,4,4,4,4,1,"Yes","Yes",3,2.47,3.5,3.6,"*MISSING*","PhD","Very High","0.920"
"United States",3472,45,"Female","No","deg","Full-Time",45000,"","1",3,"Small Town","Single",0,0,4,4,1,1,1,1,1,1,4,4,4,1,3,2,4,3,2,2,1,4,3,3,2,4,4,2,3,5,4,3,4,4,3,2,4,1,1,4,4,2,3,3,4,3,2,"Yes","No",2,2.27,3.2,3,"*MISSING*","Degree","Very High","0.920"
"United States",3473,55,"Male","Yes","deg","Full-Time",67500,"","4",8,"Small Town","Separated",NA,2,4,4,4,4,4,1,2,4,3,5,4,3,5,5,5,3,3,2,2,4,4,2,3,4,1,3,4,4,4,3,3,4,2,3,5,5,5,4,5,4,2,2,1,2,1,"Yes","Yes",3.6,3.4,3.6,2.2,"*MISSING*","Degree","Very High","0.920"
"United States",3474,45,"Female","No","ma","Full-Time",25000,"","3",0,"Village","Widowed",0,0,3,4,3,4,4,4,2,3,4,3,3,4,3,4,4,3,3,4,3,4,3,2,3,4,3,2,3,4,4,3,4,3,4,2,3,4,4,4,4,2,2,3,3,4,2,"Yes","Yes",2.8,3.4,3.35,2.8,"*MISSING*","Masters","Very High","0.920"
"United States",3475,25,"Male","No","dip","Student",10000,"","0",0,"Large-City","Single",0,0,3,4,4,5,5,1,4,5,4,2,4,3,4,4,3,5,5,4,5,3,4,2,4,3,3,3,3,5,3,5,4,4,2,4,4,5,4,4,5,4,2,2,1,2,1,"Yes","Yes",3.2,3.87,3.7,2.2,"*MISSING*","Diploma","Very High","0.920"
"United States",3476,32.5,"Male","Yes","ma","Full-Time",55000,"","2",0,"Village","Married",NA,0,3,4,2,2,2,1,2,3,4,3,2,3,5,4,4,2,3,1,1,3,5,1,3,2,3,2,4,1,5,3,4,5,3,2,5,4,4,4,5,5,3,2,3,4,4,"Yes","Yes",2.2,2.67,3.4,3.4,"*MISSING*","Masters","Very High","0.920"
"United States",3477,67.5,"Female","Yes","ma","Part-Time",NA,"","0",0,"*Missing*","Married",0,1,4,3,3,2,2,3,2,3,3,3,2,3,3,4,3,2,3,3,4,4,4,3,2,2,3,2,3,3,3,2,3,4,3,2,3,2,2,4,3,3,3,3,3,3,2,"Yes","Yes",2.6,2.87,2.85,3,"*MISSING*","Masters","Very High","0.920"
"United States",3478,45,"Male","Yes","deg","Full-Time",150000,"","1",6,"Village","Married",NA,1,3,3,4,2,2,1,1,1,3,3,2,4,3,3,3,3,1,2,2,3,3,3,2,2,3,2,3,3,3,3,3,4,3,2,3,3,3,4,4,4,4,4,5,5,4,"Yes","Yes",2.6,2.27,2.95,4.4,"*MISSING*","Degree","Very High","0.920"
"United States",3479,21,"Female","No","deg","Student",25000,"","0",1,"Medium-Sized","Single",0,0,3,3,3,2,2,1,1,2,2,2,2,2,3,2,3,2,1,2,1,1,4,2,2,4,4,3,3,3,3,1,4,2,2,2,3,2,2,2,3,3,4,5,5,5,4,"Yes","No",2.2,1.87,2.6,4.4,"*MISSING*","Degree","Very High","0.920"
"United States",3480,55,"Male","Yes","phd","Part-Time",150000,"",NA,0,"Large Town","Married",NA,2,2,3,2,2,2,4,2,5,4,3,2,3,3,2,4,2,3,3,2,4,4,2,3,4,3,2,4,3,4,3,2,4,4,3,4,3,3,3,4,4,3,3,3,5,3,"Yes","Yes",2.2,2.93,3.3,3.6,"*MISSING*","PhD","Very High","0.920"
"United States",3481,32.5,"Female","No","phd","Full-Time",35000,"","9",0,"*Missing*","Single",0,0,5,4,4,1,1,1,1,1,1,1,1,5,2,1,2,5,1,2,2,1,5,1,2,2,3,5,4,4,4,1,5,3,1,1,3,3,3,1,3,3,3,3,3,4,4,"Yes","Yes",2.8,1.8,2.75,3.2,"*MISSING*","PhD","Very High","0.920"
"United States",3482,32.5,"Female","No","phd","Part-Time",35000,"","2",2,"Small Town","Married",0,0,3,3,5,4,3,1,1,3,3,3,1,2,3,2,4,3,3,2,2,1,3,3,2,1,2,3,2,4,2,2,2,3,1,1,3,4,3,3,3,2,4,4,4,4,5,"No","No",3,2.4,2.4,3.6,"*MISSING*","PhD","Very High","0.920"
"United States",3483,55,"Female","Yes","dip","Unemployed",67500,"","0",1,"Medium-Sized","Married",NA,1,3,2,3,2,2,2,2,4,4,2,3,3,2,3,3,2,3,3,2,2,2,1,2,4,3,2,3,3,3,2,2,3,3,4,3,4,3,3,3,4,3,3,4,5,5,"Yes","No",2.2,2.67,2.75,3.8,"*MISSING*","Diploma","Very High","0.920"
"United States",3484,28,"Male","No","deg","Full-Time",25000,"","2",6,"Village","Married",0,0,5,4,5,5,4,1,3,4,4,5,5,5,4,5,5,2,2,3,4,5,5,1,3,5,3,4,4,4,5,4,3,5,1,4,5,4,4,4,5,5,4,4,4,3,1,"Yes","Yes",3.8,3.73,3.9,4,"*MISSING*","Degree","Very High","0.920"
"United States",3485,32.5,"Female","No","dip","Student",10000,"","0",2,"Village","Single",0,0,4,3,3,3,1,1,3,4,4,3,5,3,2,5,3,3,5,5,3,3,3,1,1,4,4,1,4,2,4,3,4,2,1,3,3,4,3,1,3,3,3,2,3,1,2,"Yes","No",2.6,3.33,2.7,2.4,"*MISSING*","Diploma","Very High","0.920"
"United States",3486,45,"Female","Yes","deg","Full-Time",25000,"","1",7,"Village","Single",NA,0,3,3,3,3,3,3,3,4,3,3,2,4,4,3,3,4,4,4,3,4,3,4,4,3,3,3,2,3,3,3,4,4,2,3,3,3,4,3,3,4,3,2,2,3,4,"Yes","No",2.4,3.33,3.2,2.8,"*MISSING*","Degree","Very High","0.920"
"United States",3487,45,"Female","Yes","ma","Full-Time",35000,"","1",9,"Small Town","Married",NA,1,4,4,4,3,3,2,1,1,5,5,5,5,5,2,5,2,4,3,5,5,5,5,1,5,5,4,5,3,5,2,2,5,3,4,4,5,3,5,5,5,4,5,3,5,4,"Yes","Yes",3.2,3.53,4.05,4.4,"*MISSING*","Masters","Very High","0.920"
"United States",3488,28,"Male","No","ma","Full-Time",55000,"","2",6,"Small Town","Married",0,0,3,3,2,2,2,1,2,4,4,3,1,1,4,2,4,1,3,3,2,1,3,1,3,4,2,2,3,3,4,2,3,4,1,3,4,5,2,5,3,4,3,3,3,3,2,"Yes","Yes",2,2.47,2.9,3.2,"*MISSING*","Masters","Very High","0.920"
"United States",3489,28,"Male","No","deg","Full-Time",25000,"","4",0,"Village","Single",0,0,3,4,4,3,3,2,3,4,4,3,2,3,3,3,4,5,4,2,3,4,4,3,4,5,4,2,5,4,4,1,4,3,2,5,3,4,3,3,3,4,3,4,4,4,5,"Yes","Yes",2.8,3.2,3.5,3.8,"*MISSING*","Degree","Very High","0.920"
"United States",3490,20,"Male","No","ltuni","Student",10000,"","0",0,"Village","Single",0,0,4,3,3,2,2,1,3,3,3,2,2,3,3,2,2,4,4,2,3,3,3,3,4,5,1,4,4,3,4,3,2,4,2,3,4,3,4,4,4,3,5,5,5,3,4,"Yes","Yes",2.4,2.6,3.35,4.2,"*MISSING*","Left University","Very High","0.920"
"United States",3491,21,"Female","No","ltuni","Student",10000,"","3",0,"Village","Single",0,0,2,3,3,2,2,1,3,2,4,1,1,3,3,1,2,4,3,2,3,2,3,2,2,4,3,1,3,2,5,2,4,4,2,3,3,4,3,3,3,3,4,4,3,3,4,"Yes","No",2,2.33,2.9,3.4,"*MISSING*","Left University","Very High","0.920"
"United States",3492,23,"Female","No","deg","Student",15000,"","1",0,"Medium-Sized","Single",0,0,5,5,5,3,3,1,4,4,5,3,3,4,4,3,4,3,5,4,5,3,4,1,3,5,4,5,3,5,3,4,5,3,3,5,5,4,4,4,5,5,4,4,4,4,4,"Yes","Yes",3.6,3.67,3.9,4.2,"*MISSING*","Degree","Very High","0.920"
"United States",3493,55,"Male","Yes","ltuni","Full-Time",67500,"",NA,0,"Large Town","Married",NA,0,3,3,3,3,3,2,1,5,2,3,2,4,3,3,2,3,2,2,1,4,3,1,3,3,4,2,3,4,4,2,2,3,3,4,4,1,2,3,4,3,2,2,1,2,1,"Yes","Yes",2.4,2.53,2.95,2,"*MISSING*","Left University","Very High","0.920"
"United States",3494,55,"Male","No","phd","Full-Time",150000,"","3",9,"Village","Married",0,0,3,3,4,3,3,1,2,3,4,2,3,3,3,3,3,3,3,3,3,3,3,1,2,2,3,4,3,3,3,2,2,3,2,4,3,4,2,4,3,3,3,3,3,5,2,"Yes","Yes",2.6,2.8,2.8,3.4,"*MISSING*","PhD","Very High","0.920"
"United States",3495,55,"Female","No","ma","Full-Time",67500,"","0",0,"Large Town","Married",0,0,3,3,3,1,1,1,1,2,3,4,2,1,2,1,2,2,3,1,1,2,1,2,3,2,1,1,1,3,2,1,4,3,3,3,2,2,1,2,2,2,4,5,5,5,5,"No","No",2,1.8,2.05,4.2,"*MISSING*","Masters","Very High","0.920"
"United States",3496,28,"Male","No","ltuni","Full-Time",45000,"","0",4,"Village","Divorced",0,0,4,4,4,4,4,3,2,3,4,4,5,2,3,2,4,4,3,2,2,5,4,2,2,5,2,5,5,4,4,3,4,3,5,3,3,4,3,3,3,3,3,4,3,4,1,"Yes","No",3.2,3.13,3.6,3.4,"*MISSING*","Left University","Very High","0.920"
"United States",3497,25,"Male","No","ma","Student",35000,"","2",11,"Small Town","Single",0,0,4,4,3,2,2,1,1,5,2,1,1,1,1,1,1,2,1,3,1,1,1,3,2,4,4,1,2,4,2,2,1,2,1,2,2,3,3,3,2,2,4,4,3,3,2,"No","No",2.6,1.6,2.25,3.2,"*MISSING*","Masters","Very High","0.920"
"United States",3498,32.5,"Female","Yes","ltuni","Full-Time",35000,"","6",9,"Rural/Country","Separated",4,0,4,4,5,5,4,2,2,2,5,4,5,4,1,4,4,2,1,2,5,4,5,4,1,2,5,2,5,2,5,4,2,5,2,1,2,5,4,1,4,1,4,4,4,4,4,"Yes","No",3.6,3.13,3.25,3.4,"*MISSING*","Left University","Very High","0.920"
"United States",3499,67.5,"Male","Yes","deg","Full-Time",150000,"","8",0,"Large Town","Married",0,2,4,3,3,2,1,1,1,3,3,2,3,3,3,2,3,1,2,1,1,3,3,3,1,1,1,1,1,2,3,2,4,4,2,2,3,3,2,3,1,2,5,5,4,4,3,"Yes","Yes",2.8,2,2.25,4,"*MISSING*","Degree","Very High","0.920"
"United States",3500,55,"Male","Yes","deg","Full-Time",87500,"","6",10,"Small Town","Married",3,0,3,3,4,2,3,2,2,4,3,3,3,3,3,4,4,3,2,3,2,2,3,2,4,1,2,3,3,4,3,3,3,3,4,4,3,4,4,3,2,3,4,4,2,4,2,"Yes","No",2.4,2.93,3,3.4,"*MISSING*","Degree","Very High","0.920"
"United States",3501,37.5,"Male","Yes","dip","Full-Time",45000,"","6",10,"Small Town","Married",3,2,3,4,4,3,3,4,2,3,3,3,4,3,3,2,4,4,3,4,2,4,4,3,4,5,4,3,4,3,4,2,4,3,4,4,4,4,3,4,4,2,2,2,2,2,2,"Yes","Yes",3.2,3.13,3.7,2,"*MISSING*","Diploma","Very High","0.920"
"United States",3502,55,"Male","No","ma","Full-Time",NA,"","8",0,"Small Town","Married",0,0,5,3,3,4,4,1,1,2,3,5,5,3,2,4,4,4,4,1,1,1,5,1,5,2,3,1,2,3,5,1,5,4,1,1,3,1,1,4,3,4,4,3,4,4,5,"Yes","Yes",3,2.93,2.6,3.8,"*MISSING*","Masters","Very High","0.920"
"United States",3503,28,"Female","No","ma","Full-Time",45000,"","1",5,"Village","Married",0,0,3,3,3,2,2,2,2,2,3,2,3,2,4,2,3,2,3,4,2,2,2,2,3,2,2,4,3,3,3,2,3,3,2,2,3,3,3,2,3,2,3,4,3,3,4,"Yes","No",2.2,2.53,2.6,3,"*MISSING*","Masters","Very High","0.920"
"United States",3504,45,"Male","No","","Full-Time",NA,"","8",0,"Small Town","Married",0,0,2,2,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Yes","No",1.8,2.93,3,3,"*MISSING*","*Missing*","Very High","0.920"
"United States",3505,55,"Female","Yes","dip","Student",NA,"","8",0,"Small Town","Married",NA,2,1,4,1,1,1,4,3,3,3,3,4,4,3,2,4,3,4,5,4,4,4,5,2,1,4,2,4,2,4,4,4,4,4,4,3,2,2,3,3,3,1,1,1,2,1,"Yes","Yes",1.8,3.33,3.25,1.6,"*MISSING*","Diploma","Very High","0.920"
"United States",3506,28,"Male","No","phd","Student",NA,"","0",0,"Village","Single",0,0,3,3,4,3,3,4,4,5,5,5,5,4,5,4,5,4,4,5,4,5,5,3,4,4,3,4,4,3,5,4,4,4,4,4,5,5,4,4,5,5,3,3,3,4,3,"Yes","Yes",2.6,4.4,4.15,3.6,"*MISSING*","PhD","Very High","0.920"
"United States",3507,37.5,"Male","No","deg","Full-Time",150000,"","10",2,"Village","Married",0,0,3,3,3,2,2,1,1,4,2,3,1,2,3,2,4,4,2,2,1,1,3,4,4,5,3,4,4,4,4,4,3,4,4,4,4,5,3,5,4,4,3,3,3,4,2,"Yes","Yes",2.2,2.27,3.8,3.4,"*MISSING*","Degree","Very High","0.920"
"United States",3508,45,"Female","Yes","dip","Student",25000,"","0",0,"Village","Married",NA,2,5,4,3,3,3,2,2,2,3,5,5,4,3,4,4,4,2,2,2,5,5,3,2,4,3,3,5,3,5,4,2,4,2,2,3,4,2,5,4,4,5,4,4,4,3,"Yes","Yes",3.4,3.13,3.5,4.2,"*MISSING*","Diploma","Very High","0.920"
"United States",3509,67.5,"Female","Yes","","Full-Time",150000,"",NA,0,"Village","Married",NA,1,4,2,4,2,2,1,2,1,3,1,1,1,1,1,3,1,1,2,2,1,1,1,1,4,1,3,1,1,2,1,2,3,2,2,1,2,1,2,2,1,4,4,4,5,4,"No","No",2.6,1.53,1.7,3.6,"*MISSING*","*Missing*","Very High","0.920"
