"RowID","ï..Age","Gender","Kids","Edu","Work.Status","Annual.Income","Current.Occupation","How.long.have.you.held.this.position...Years","How.long.have.you.held.this.position...Months","Community.size","Country.of.residence","Marital.Status","Number.of.sons","Number.of.daughters","X.DP.1..I.waste.a.lot.of.time.on.trivial.matters.before.getting.to.the.final.decisions","X.DP.2..Even.after.I.make.a.decision.I.delay.acting.upon.it","X.DP.3..I.donâ..t.make.decisions.unless.I.really.have.to","X.DP.4..I.delay.making.decisions.until.itâ..s.too.late","X.DP.5..I.put.off.making.decisions.until.itâ..s.too.late","X.AIP.1..I.pay.my.bills.on.time","X.AIP.2.I.am.prompt.and.on.time.for.most.appointments.","X.AIP.3.I.lay.out.my.clothes.the.night.before.I.have.an.important.appointment..so.I.wonâ..t.be.late","X.AIP.4..I.find.myself.running.later.than.I.would.like.to.be","X.AIP.5..I.donâ..t.get.things.done.on.time","X.AIP.6..If.someone.were.teaching.a.course.on.how.to.get.things.done.on.time..I.would.attend","X.AIP.7..My.friends.and.family.think.I.wait.until.the.last.minute.","X.AIP.8..I.get.important.things.done.with.time.to.spare","X.AIP.9..I.am.not.very.good.at.meeting.deadlines","X.AIP.10..I.find.myself.running.out.of.time.","X.AIP.11..I.schedule.doctorâ..s.appointments.when.I.am.supposed.to.without.delay","X.AIP.12..I.am.more.punctual.than.most.people.I.know","X.AIP.13..I.do.routine.maintenance..e.g...changing.the.car.oil..on.things.I.own.as.often.as.I.should","X.AIP.14.When.I.have.to.be.somewhere.at.a.certain.time.my.friends.expect.me.to.run.a.bit.late","X.AIP.15.Putting.things.off.till.the.last.minute.has.cost.me.money.in.the.past","X.GP.1.I.often.find.myself.performing.tasks.that.I.had.intended.to.do.days.before","X.GP2..I.often.miss.concerts..sporting.events..or.the.like.because.I.donâ..t.get.around.to.buying.tickets.on.time","X.GP.3..When.planning.a.party..I.make.the.necessary.arrangements.well.in.advance","X.GP.4..When.it.is.time.to.get.up.in.the.morning..I.most.often.get.right.out.of.bed","X.GP.5..A.letter.may.sit.for.days.after.I.write.it.before.mailing.it.possible","X.GP.6..I.generally.return.phone.calls.promptly","X.GP.7..Even.jobs.that.require.little.else.except.sitting.down.and.doing.them..I.find.that.they.seldom.get.done.for.days","X.GP.8..I.usually.make.decisions.as.soon.as.possible","X.GP.9..I.generally.delay.before.starting.on.work.I.have.to.do","X.GP.10..When.traveling..I.usually.have.to.rush.in.preparing.to.arrive.at.the.airport.or.station.at.the.appropriate.time","X.GP.11..When.preparing.to.go.out..I.am.seldom.caught.having.to.do.something.at.the.last.minute","X.GP.12..In.preparation.for.some.deadlines..I.often.waste.time.by.doing.other.things","X.GP.13..If.a.bill.for.a.small.amount.comes..I.pay.it.right.away","X.GP.14..I.usually.return.a.â.œRSVPâ...request.very.shortly.after.receiving.it","X.GP.15..I.often.have.a.task.finished.sooner.than.necessary","X.GP.16..I.always.seem.to.end.up.shopping.for.birthday.gifts.at.the.last.minute","X.GP.17..I.usually.buy.even.an.essential.item.at.the.last.minute","X.GP.18..I.usually.accomplish.all.the.things.I.plan.to.do.in.a.day","X.GP.19..I.am.continually.saying.â.œIâ..ll.do.it.tomorrowâ..","X.GP.20..I.usually.take.care.of.all.the.tasks.I.have.to.do.before.I.settle.down.and.relax.for.the.evening","X.SWLS.1..In.most.ways.my.life.is.close.to.my.ideal","X.SWLS.2.The.conditions.of.my.life.are.excellent","X.SWLS.3..I.am.satisfied.with.my.life.","X.SWLS.4..So.far.I.have.gotten.the.important.things.I.want.in.life","X.SWLS.5..If.I.could.live.my.life.over..I.would.change.almost.nothing","Do.you.consider.yourself.a.procrastinator.","Do.others.consider.you.a.procrastinator."
3890,45,"Female","No Kids","deg","full-time",55000,"",0,7,"Small Town","United States","Married","0",0,4,2,3,3,3,3,2,3,3,3,3,4,3,2,3,4,3,4,2,5,4,2,2,5,4,2,4,2,4,2,3,3,4,2,4,5,4,3,4,3,4,5,5,5,5,"yes","yes"
3891,55,"Male","No Kids","ma","full-time",10000,"",1,0,"Village","United States","Married","0",0,2,3,2,2,2,2,1,4,2,2,1,1,2,2,2,1,2,4,2,3,3,2,3,2,2,2,1,2,2,2,2,1,3,3,3,4,4,2,2,3,4,4,3,4,2,"no","no"
3892,32.5,"Female","No Kids","ma","student",10000,"",3,2,"Large Town","United States","Single","0",0,5,5,5,5,5,3,3,4,5,5,5,5,5,5,5,3,5,4,4,5,5,2,3,4,4,3,5,5,5,5,4,5,3,4,5,3,2,5,5,5,3,3,2,2,1,"yes","yes"
3893,45,"Female","No Kids","phd","full-time",35000,"",1.5e-19,0,"Small Town","United States","Single","0",0,2,5,2,3,3,2,1,3,1,2,2,3,4,3,4,2,1,3,1,5,5,1,2,3,4,2,5,2,5,1,1,5,3,3,5,4,3,5,5,5,4,4,3,3,5,"yes","no"
3894,55,"Female","Yes Kids","ma","retired",150000,"",2,0,"Large Town","United States","Married","0",2,2,2,2,1,1,2,1,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2,2,3,2,3,2,1,1,5,1,3,4,3,2,2,3,2,3,3,4,4,4,3,"yes","no"
3895,45,"Female","Yes Kids","ma","student",150000,"",2,0,"Large Town","United States","Married","Female",1,3,3,2,1,1,1,1,2,1,3,3,3,3,3,3,1,1,2,2,2,3,1,3,2,2,2,2,2,3,1,2,3,1,3,4,3,1,3,3,2,4,4,4,4,3,"yes","no"
3896,55,"Female","No Kids","ma","part-time",150000,"",5,0,"Medium-Sized","United States","Married","0",0,3,3,2,2,2,1,1,1,2,2,1,1,1,1,5,2,1,4,1,3,4,1,1,1,1,1,1,1,4,1,5,4,2,1,2,3,1,2,4,2,3,4,4,3,2,"yes","no"
3897,32.5,"Male","No Kids","deg","full-time",45000,"",1,0,"Small Town","United States","Single","0",0,4,4,3,2,2,1,1,5,1,3,1,4,4,2,4,5,1,3,1,3,3,4,2,2,5,3,4,4,4,1,1,4,2,1,3,5,5,3,4,2,2,4,4,4,2,"yes","yes"
3898,37.5,"Female","No Kids","ma","full-time",35000,"",0,3,"Village","United States","Married","0",0,4,4,4,4,4,3,3,3,4,4,2,2,3,4,4,3,1,2,2,3,3,2,2,2,3,3,3,4,3,2,2,3,3,3,3,4,3,3,4,2,2,2,3,3,2,"yes","yes"
3899,45,"Female","No Kids","ltuni","part-time",45000,"",2.1e-24,0,"Village","United States","Single","0",0,3,2,2,1,1,2,1,4,3,3,2,2,3,2,2,2,1,1,1,3,3,2,3,3,3,2,3,2,3,3,4,3,3,3,4,3,3,4,3,3,3,3,3,2,2,"yes","yes"
3900,55,"Male","No Kids","ltuni","full-time",67500,"",10,4,"Small Town","United States","Single","0",0,2,3,3,2,2,1,3,3,3,3,1,3,2,3,2,4,3,3,3,3,3,2,3,2,1,3,2,3,2,1,2,2,2,2,3,2,2,4,3,4,1,1,1,2,1,"yes","yes"
3901,28,"Male","No Kids","deg","full-time",87500,"",3,1,"Small Town","United States","","0",0,2,3,5,3,3,3,2,5,4,1,1,5,4,2,4,2,5,2,5,4,4,3,5,5,1,3,5,5,5,4,5,3,3,3,3,4,4,2,3,4,5,5,5,5,5,"yes","yes"
3902,55,"Male","Yes Kids","ltuni","full-time",25000,"",4,0,"Small Town","United States","Married","0",2,4,4,4,3,3,1,1,5,1,2,1,2,3,2,3,3,2,3,2,3,3,3,3,3,1,4,3,3,4,2,2,4,1,2,3,5,3,4,3,4,3,4,4,4,2,"yes","yes"
3903,20,"Male","No Kids","ltuni","student",10000,"",0,0,"Large Town","United States","Single","0",0,4,3,5,3,3,1,1,1,2,1,2,2,3,1,3,3,2,2,2,1,3,2,2,1,3,2,3,4,4,2,2,3,1,2,3,3,2,3,3,2,3,4,4,3,4,"yes","no"
3904,32.5,"Male","No Kids","ltuni","unemployed",25000,"",0,3,"Village","United States","Single","0",0,5,5,3,5,5,4,3,4,5,5,4,5,5,5,5,4,3,4,3,5,5,4,4,5,3,3,5,3,5,4,4,5,4,3,5,5,5,5,5,5,2,2,2,2,2,"yes","yes"
3905,37.5,"Male","Yes Kids","ltuni","full-time",35000,"",7,2,"Village","United States","Single","Male",0,4,3,4,2,2,1,2,5,3,2,2,3,3,2,2,4,4,2,5,2,2,3,5,3,2,3,4,4,3,3,4,3,1,5,4,5,3,2,2,2,1,2,2,2,1,"yes","yes"
3906,25,"Female","No Kids","deg","student",10000,"",4,0,"Small Town","United States","Single","0",0,2,4,3,3,3,2,4,4,4,4,1,5,4,3,4,2,5,3,4,3,3,2,2,5,4,4,5,2,5,3,4,5,2,3,4,3,4,5,5,4,2,3,1,3,1,"yes","yes"
3907,24,"Male","No Kids","deg","unemployed",15000,"",0,0,"Village","United States","Single","0",0,3,4,4,4,3,1,3,4,4,3,4,4,4,3,3,3,4,3,4,3,4,3,3,4,2,3,4,4,4,3,4,4,3,2,4,3,3,4,5,3,2,2,2,2,3,"yes","yes"
3908,32.5,"Male","No Kids","ltuni","full-time",150000,"",2,5,"Village","United States","Married","0",0,5,5,5,3,3,1,1,1,1,5,1,3,5,2,5,3,1,1,2,2,5,1,1,5,5,2,5,4,5,1,1,5,5,3,5,4,3,5,5,5,5,5,4,4,1,"yes","yes"
3909,28,"Male","No Kids","deg","full-time",67500,"",6,0,"Village","United States","Single","0",0,3,1,1,1,1,2,2,2,4,1,3,3,2,1,3,2,2,2,3,3,3,2,2,3,2,2,3,2,3,3,2,3,3,3,2,3,3,3,2,3,1,1,1,1,2,"yes","yes"
3910,28,"Female","No Kids","deg","unemployed",NA,"",0,0,"Village","United States","Single","0",0,3,5,5,4,4,2,3,2,4,4,4,5,4,2,2,2,4,2,4,4,4,1,3,5,4,2,4,5,4,1,4,4,2,4,5,4,4,5,3,5,1,4,2,2,2,"yes","yes"
3911,16.5,"Male","No Kids","high","student",NA,"",0,0,"Small Town","United States","Single","0",0,3,4,3,2,2,2,3,5,3,2,1,4,3,1,2,4,5,4,4,1,4,2,4,2,1,5,4,3,4,1,4,4,3,5,3,4,3,2,3,4,4,5,5,4,5,"yes","yes"
3912,19,"Female","No Kids","ltuni","student",NA,"",NA,0,"Small Town","United States","Single","0",0,4,4,4,3,3,3,2,5,3,2,1,3,5,2,3,3,3,4,2,1,3,1,3,3,4,4,2,4,3,2,4,2,3,4,4,4,3,3,3,3,3,3,4,4,2,"no","no"
3913,67.5,"Female","Yes Kids","phd","full-time",150000,"",2.6e-29,0,"Rural/Country","United States","Widowed","Male",0,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,4,3,3,2,2,2,2,3,3,2,2,2,2,3,1,2,3,3,2,3,3,2,2,2,3,4,3,4,4,4,"no","no"
3914,45,"Female","No Kids","dip","part-time",25000,"",10,5,"Village","United States","Single","0",0,2,3,3,2,2,2,1,5,1,5,4,1,4,5,3,2,1,5,1,3,3,1,3,2,4,2,4,3,4,1,1,4,3,2,4,2,2,5,5,5,1,1,1,1,1,"yes","yes"
3915,24,"Male","No Kids","ma","full-time",45000,"",2,0,"Large Town","United States","Single","0",0,4,4,4,3,3,4,3,2,2,4,4,4,4,2,4,5,3,4,4,4,4,2,3,5,5,4,3,4,4,1,3,4,4,4,4,4,3,4,5,4,2,4,3,2,1,"yes","yes"
3916,25,"Male","No Kids","deg","unemployed",10000,"",0,0,"Large Town","United States","Single","0",0,5,5,4,4,4,2,3,5,4,4,4,5,5,3,4,4,4,4,4,3,3,3,4,5,5,4,3,4,4,4,4,4,4,4,5,4,4,4,5,4,2,2,3,3,2,"yes","yes"
3917,28,"Male","No Kids","phd","student",25000,"",3,10,"Village","United States","Married","0",0,4,4,3,3,3,2,2,4,5,4,2,2,1,2,3,2,3,2,5,3,5,2,2,4,4,4,4,2,5,1,2,4,1,1,2,4,3,4,3,5,4,5,5,5,4,"yes","no"
3918,55,"Female","No Kids","deg","part-time",35000,"",3,0,"Large Town","United States","Widowed","0",0,2,1,2,1,1,1,1,5,3,3,4,2,3,1,2,1,2,5,1,5,4,1,1,5,3,2,4,1,4,1,1,3,1,4,3,5,2,3,2,5,4,4,4,4,4,"yes","no"
3919,22,"Female","No Kids","dip","full-time",25000,"",3,0,"Small Town","United States","Single","0",0,2,3,3,3,3,3,4,4,4,3,2,3,3,2,3,3,2,4,4,4,4,2,2,2,4,4,3,3,3,2,3,3,4,3,3,2,2,3,3,3,3,3,3,4,2,"yes","yes"
3920,32.5,"Female","No Kids","dip","full-time",25000,"",1,10,"Small Town","United States","Separated","0",0,3,3,4,3,3,1,1,5,2,2,1,4,3,2,3,5,3,3,2,3,4,1,3,2,3,2,4,4,4,2,3,4,2,3,3,2,3,4,4,4,1,3,3,2,1,"yes","no"
3921,24,"Male","No Kids","deg","student",NA,"",0,0,"Village","United States","Single","0",0,3,4,3,2,2,1,2,4,4,4,1,5,4,4,4,3,5,2,2,1,3,1,2,5,3,2,1,3,4,4,3,4,1,3,3,1,3,2,4,3,4,5,4,5,4,"yes","yes"
3922,32.5,"Male","No Kids","ma","full-time",87500,"",3,0,"Small Town","United States","Single","0",0,3,3,2,2,2,2,1,2,1,2,1,1,2,4,3,4,2,2,1,2,3,2,4,5,2,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,"yes","no"
3923,32.5,"Male","Yes Kids","deg","full-time",55000,"",3,0,"Rural/Country","United States","Married","Male",0,3,4,5,2,2,1,1,4,2,3,1,3,3,1,2,4,2,4,2,1,1,1,5,2,2,4,1,3,2,1,4,3,1,3,3,4,2,1,3,3,5,5,5,5,4,"yes","yes"
3924,67.5,"Female","Yes Kids","ltuni","full-time",35000,"",6,0,"Rural/Country","United States","Divorced","Male",1,2,3,3,3,3,2,1,5,1,2,1,1,5,4,3,3,1,4,1,3,3,1,2,2,1,2,2,3,2,1,5,1,3,2,4,1,1,4,3,3,1,2,2,1,4,"yes","no"
3925,28,"Male","No Kids","ma","part-time",15000,"",0,3,"Village","United States","Single","0",0,5,5,4,3,3,1,1,2,4,3,5,2,3,3,4,2,2,3,3,4,4,2,3,4,2,3,5,3,4,4,4,4,2,3,3,4,4,4,5,3,2,2,2,2,2,"yes","no"
3926,45,"Male","Yes Kids","lthigh","full-time",150000,"",1.5e-19,0,"Large Town","United States","Married","Male",2,2,2,2,2,2,1,2,5,4,3,3,4,3,4,4,4,3,3,3,4,4,2,4,4,2,2,4,3,4,3,4,3,2,3,4,4,4,3,4,3,4,4,4,4,4,"yes","yes"
3927,45,"Male","No Kids","phd","full-time",67500,"",0,0,"Small Town","United States","Single","0",0,5,4,4,4,4,4,5,4,5,4,5,5,5,5,4,5,1,4,5,5,4,4,4,5,4,3,5,5,5,5,1,4,4,4,5,2,3,5,1,5,2,2,2,3,2,"yes","yes"
3928,67.5,"Female","No Kids","ma","retired",55000,"",1,0,"Large Town","United States","","0",0,3,3,4,1,1,1,3,5,4,3,2,3,4,3,4,3,5,3,4,3,3,3,3,2,3,2,2,3,2,2,4,3,3,2,4,5,3,5,2,4,4,5,5,5,4,"no","no"
3929,37.5,"Male","Yes Kids","deg","full-time",87500,"",1,0,"Village","United States","Married","Female",2,3,4,1,2,1,2,2,3,3,3,4,3,5,4,4,3,3,5,3,3,4,3,5,5,3,3,4,3,4,5,4,5,3,3,5,5,4,5,4,5,2,3,1,2,1,"yes","yes"
3930,28,"Male","No Kids","phd","full-time",55000,"",0,1,"Small Town","United States","Single","0",0,2,1,2,1,1,2,1,5,3,1,1,3,3,1,3,3,2,4,2,3,3,1,3,2,2,3,2,3,3,1,2,4,3,2,3,5,2,2,2,5,4,4,4,4,3,"yes","no"
3931,37.5,"Female","No Kids","phd","full-time",NA,"",4,0,"Small Town","United States","Married","0",0,4,3,3,3,2,2,3,5,3,3,4,3,4,3,3,2,3,3,4,3,4,3,3,4,3,3,3,4,2,3,3,4,1,3,4,3,3,4,3,4,3,3,4,4,3,"yes","no"
3932,25,"Female","No Kids","deg","full-time",35000,"",2,0,"Small Town","United States","Single","0",0,4,3,5,4,4,1,1,5,2,3,4,2,4,2,2,5,3,5,2,4,4,2,5,5,2,4,5,5,4,1,4,5,3,4,4,5,5,4,4,5,5,5,5,5,5,"yes","yes"
3933,28,"Male","No Kids","ltuni","part-time",15000,"",1,0,"Small Town","United States","Single","0",0,3,2,4,4,5,5,5,5,5,5,2,5,5,5,5,5,4,5,5,4,4,4,5,5,4,1,4,4,4,3,4,4,4,4,4,5,5,5,4,4,3,3,3,3,2,"yes","yes"
3934,22,"Male","No Kids","deg","student",NA,"",2,0,"Village","United States","Single","0",0,3,3,2,1,1,2,1,5,2,2,1,3,3,1,2,3,1,3,1,3,4,2,5,1,1,2,4,4,4,1,2,4,4,3,3,3,2,3,4,3,4,5,4,5,3,"yes","yes"
3935,23,"Female","No Kids","deg","student",15000,"",1,0,"Village","United States","Single","0",0,4,2,3,1,1,1,1,2,2,2,3,3,3,1,4,3,2,3,2,1,4,3,4,3,4,3,4,4,4,4,4,4,2,3,3,4,4,4,3,4,4,4,3,4,3,"yes","no"
3936,32.5,"Male","No Kids","deg","full-time",55000,"",1,3,"Small Town","United States","Single","0",0,4,4,4,3,4,4,2,3,3,2,3,4,4,2,2,5,3,5,3,4,4,3,4,3,3,4,3,4,3,2,3,3,3,4,4,4,4,3,5,4,3,3,4,3,3,"yes","yes"
3937,28,"Female","No Kids","ma","part-time",25000,"",2,6,"Small Town","United States","Single","0",0,4,4,4,3,3,2,3,1,5,2,3,5,3,2,4,2,4,3,5,4,4,3,3,5,4,3,4,4,5,3,2,5,3,4,4,3,4,4,5,3,4,4,4,3,3,"yes","yes"
3938,37.5,"Male","No Kids","deg","student",10000,"",1,0,"Village","United States","Single","0",0,5,5,4,5,5,3,3,4,5,5,5,3,5,5,3,1,5,2,3,5,5,3,4,5,2,3,5,5,5,4,4,5,3,3,5,3,4,5,3,5,1,1,1,1,1,"yes",""
3939,55,"Male","Yes Kids","ma","full-time",87500,"",NA,0,"Medium-Sized","United States","Married","Male",0,3,2,2,2,2,1,2,4,3,3,3,3,3,3,3,2,3,2,2,3,4,1,3,1,2,1,2,2,3,2,4,5,2,2,4,3,3,3,3,3,4,4,3,4,2,"yes",""
3940,28,"Male","No Kids","ltuni","full-time",25000,"",0,6,"Village","United States","Single","0",0,5,5,3,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,4,5,4,5,5,5,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,2,2,2,1,"yes","yes"
3941,32.5,"Female","No Kids","ma","part-time",25000,"",7,0,"Small Town","United States","Single","0",0,3,3,4,3,3,2,4,5,5,5,3,3,4,3,3,3,5,4,4,4,4,2,3,5,4,4,5,4,4,3,3,4,3,4,4,4,4,5,4,5,2,3,4,3,2,"yes","yes"
3942,55,"Male","No Kids","","retired",67500,"",5,0,"Medium-Sized","United States","Married","0",0,1,1,1,1,1,1,1,3,4,3,1,3,3,1,3,1,3,3,3,1,3,1,2,3,2,1,3,2,4,1,4,3,1,2,3,4,1,3,2,2,5,5,5,5,1,"yes","yes"
3943,25,"Male","No Kids","dip","full-time",150000,"",3,0,"Village","United States","Single","0",0,3,2,4,3,3,1,1,1,3,3,4,2,3,1,2,1,1,1,1,4,3,2,1,4,4,3,4,4,5,1,3,5,1,1,2,4,2,3,3,4,3,3,3,3,2,"yes","no"
3944,24,"Female","No Kids","ltuni","student",67500,"",2,0,"Village","United States","Married","0",0,4,3,2,3,3,1,3,3,5,2,5,5,3,1,5,4,5,2,5,5,5,3,5,5,5,4,3,3,4,3,5,5,1,2,3,4,1,3,5,5,5,5,5,3,5,"yes","yes"
3945,55,"Male","No Kids","deg","part-time",NA,"",2.6e-29,0,"Village","United States","Married","0",0,4,4,3,2,2,4,1,3,3,4,5,5,5,2,3,4,3,3,2,4,4,3,4,1,4,2,4,3,5,5,3,5,3,4,5,5,5,4,5,4,3,2,3,5,4,"yes","yes"
3946,45,"Male","Yes Kids","deg","part-time",67500,"",4,0,"Village","United States","Married","Male",1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,1,5,4,4,5,5,5,5,5,5,5,5,5,1,1,1,1,2,"yes","yes"
3947,23,"Male","No Kids","deg","student",15000,"",1,0,"Large Town","United States","Single","0",0,3,3,2,3,3,2,3,2,3,3,4,3,3,3,3,4,3,2,2,3,3,2,4,3,3,3,2,3,3,2,4,2,2,3,4,2,2,3,2,3,3,3,3,3,2,"yes","no"
3948,55,"Female","Yes Kids","ma","full-time",55000,"",1.5e-19,0,"Small Town","United States","Divorced","0",3,4,4,4,3,3,3,2,5,4,4,3,3,3,3,3,3,3,4,3,3,4,3,3,1,4,3,5,4,4,3,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,"yes","yes"
3949,67.5,"Female","Yes Kids","ma","full-time",67500,"",6,0,"Rural/Country","United States","Divorced","Male",1,3,5,3,4,4,1,4,5,5,5,3,4,4,5,5,1,5,2,4,5,4,1,1,3,2,1,5,3,4,5,4,5,4,2,4,2,2,5,5,4,4,4,5,3,1,"yes","yes"
3950,32.5,"Female","Yes Kids","ma","full-time",87500,"",3,0,"Large Town","United States","Married","Male",1,3,2,3,2,3,4,3,3,2,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"yes","no"
3951,28,"Female","Yes Kids","ltuni","full-time",35000,"",5,5,"Large Town","United States","Married","Male",0,5,4,4,2,2,1,1,2,3,4,4,3,4,4,4,4,4,2,4,3,4,1,2,3,4,3,3,3,4,2,4,4,1,3,5,5,3,5,5,2,4,4,4,2,2,"yes","no"
3952,45,"Female","Yes Kids","phd","part-time",67500,"",0,7,"Large Town","United States","Married","5",0,3,3,3,3,3,4,4,4,4,5,3,4,5,5,5,3,5,3,5,5,5,3,4,2,5,3,5,5,5,4,2,4,4,4,4,3,3,5,5,4,3,2,3,2,2,"yes","yes"
3953,45,"Male","Yes Kids","lthigh","unemployed",25000,"",0,0,"Village","United States","Single","Female",0,5,5,5,5,5,4,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,3,4,4,3,4,3,5,5,5,5,5,4,4,4,3,5,5,5,1,1,1,1,1,1,"yes","yes"
3954,37.5,"Male","Yes Kids","phd","full-time",87500,"",0,0,"Village","United States","Married","Male",1,5,5,5,5,5,5,1,5,3,5,5,5,5,4,5,4,2,5,3,5,5,5,4,3,5,2,5,4,5,5,4,5,5,4,5,5,5,5,5,5,1,4,1,1,1,"yes","yes"
3955,32.5,"Male","No Kids","deg","student",25000,"",1,0,"Small Town","United States","Single","0",0,4,4,4,3,3,2,2,4,4,4,4,3,4,4,5,3,4,3,2,4,3,2,4,4,4,3,3,4,5,3,4,4,4,4,4,4,2,4,4,4,3,4,4,3,3,"yes","yes"
3956,55,"Female","Yes Kids","phd","part-time",25000,"",2,0,"Large Town","United States","Divorced","0",1,2,3,3,3,2,2,2,1,2,4,3,3,4,3,3,1,5,3,2,5,5,1,2,1,5,2,3,4,5,3,4,5,4,3,4,5,5,5,5,5,4,4,4,4,3,"yes","yes"
3957,37.5,"Male","Yes Kids","deg","full-time",150000,"",1,0,"Village","United States","Married","0",2,4,5,4,5,5,1,3,2,4,5,5,4,5,5,5,3,3,2,3,3,5,2,3,5,3,2,5,4,5,4,4,5,2,2,5,5,5,5,5,5,3,3,3,3,2,"yes","yes"
3958,28,"Female","No Kids","ma","student",25000,"",3,0,"Village","United States","Single","0",0,3,2,4,4,4,1,1,1,1,3,1,1,2,2,2,4,1,4,1,3,2,2,1,1,3,2,3,4,3,1,1,4,3,2,3,3,2,2,3,3,4,4,4,4,4,"yes","no"
3959,32.5,"Female","No Kids","ma","part-time",25000,"",0,4,"Village","United States","Single","0",0,4,4,4,3,2,2,2,2,3,4,2,2,3,1,3,5,2,4,3,5,5,3,4,3,5,4,3,4,4,3,3,4,4,4,4,5,5,5,5,5,3,5,2,2,1,"yes","no"
3960,45,"Female","Yes Kids","phd","full-time",150000,"",13,0,"Rural/Country","United States","Divorced","Male",0,2,2,2,2,2,1,1,5,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,3,1,5,1,1,1,1,1,1,1,1,1,4,4,4,4,3,"no","no"
3961,45,"Male","No Kids","ma","full-time",35000,"",2,0,"Village","United States","Single","0",0,4,4,3,3,3,2,1,5,2,3,4,1,5,2,3,4,2,4,1,4,5,4,5,1,4,4,3,3,4,1,4,5,4,4,4,5,5,5,5,4,3,3,3,2,1,"yes","no"
3962,67.5,"Male","No Kids","deg","retired",NA,"",0,0,"Large Town","United States","Married","0",0,4,3,4,3,3,1,2,5,3,2,2,2,3,3,3,2,4,4,2,4,4,2,3,4,2,3,2,4,4,2,2,3,2,1,4,3,3,4,3,3,3,3,3,3,4,"yes","yes"
3963,45,"Female","Yes Kids","phd","full-time",150000,"",7,1,"Village","United States","Married","Female",0,2,1,2,2,2,2,1,2,2,2,1,3,3,2,4,2,1,2,2,2,4,3,1,1,5,3,4,3,3,2,3,4,3,3,3,3,3,4,4,5,3,3,4,4,3,"yes","yes"
3964,28,"Female","No Kids","deg","full-time",67500,"",5,1,"Small Town","United States","Married","0",0,4,3,3,2,2,1,3,3,4,2,2,4,3,3,3,3,3,3,4,3,3,2,2,3,4,3,3,4,4,2,4,4,4,3,4,4,3,4,4,4,5,5,4,5,4,"yes","yes"
3965,45,"Male","Yes Kids","phd","full-time",150000,"",5,7,"Rural/Country","United States","Married","Male",1,3,2,3,2,2,1,1,2,2,2,1,2,2,2,3,4,2,4,2,1,3,1,2,2,3,3,2,4,2,3,2,3,2,3,2,3,2,2,3,3,4,4,3,4,4,"no","no"
3966,67.5,"Female","Yes Kids","ma","retired",25000,"",0,0,"Small Town","United States","Divorced","0",2,3,3,2,3,3,1,3,5,5,3,2,3,4,3,4,3,5,4,5,2,4,1,2,4,2,1,4,3,3,4,3,4,5,2,3,1,2,2,4,4,4,4,5,5,2,"yes","yes"
3967,45,"Female","Yes Kids","deg","full-time",10000,"",1.5e-19,0,"Small Town","United States","Married","0",1,5,4,4,2,2,3,3,3,5,2,3,4,4,2,5,3,4,3,5,5,5,5,3,1,1,3,5,4,5,5,3,4,4,4,4,4,3,5,4,4,3,3,3,3,1,"yes","yes"
3968,45,"Female","Yes Kids","ma","unemployed",150000,"",1,0,"Small Town","United States","Married","0",1,1,2,2,1,1,1,1,3,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,3,5,3,2,1,2,1,1,3,1,2,2,1,1,2,1,3,5,5,5,5,3,"no","no"
3969,28,"Male","No Kids","ma","full-time",87500,"",2,0,"Village","United States","Single","0",0,4,4,4,2,2,1,1,1,1,1,3,2,1,2,2,4,1,1,1,4,2,2,2,4,1,1,3,3,3,1,5,2,1,2,2,2,2,1,5,1,3,2,2,2,1,"yes","yes"
3970,37.5,"Female","Yes Kids","ma","full-time",87500,"",6,5,"Village","United States","Married","Male",0,2,2,1,1,1,1,2,2,3,2,1,1,3,2,3,1,2,3,2,3,2,1,2,3,1,2,1,2,2,2,4,2,3,1,2,3,2,3,2,1,4,3,4,4,3,"no","no"
3971,45,"Female","No Kids","phd","unemployed",NA,"",0,0,"Medium-Sized","United States","Married","0",0,3,3,4,3,3,1,3,5,3,3,1,3,3,2,3,3,3,4,3,3,3,2,3,1,3,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,"yes","yes"
3972,45,"Male","No Kids","ma","full-time",87500,"",1,9,"Small Town","United States","Married","0",0,3,3,3,3,3,2,2,2,3,2,3,3,4,2,3,3,4,3,2,3,3,2,2,2,3,3,3,3,3,2,2,3,2,2,3,4,4,3,4,3,2,4,2,3,2,"no","yes"
