"Age","Gender","Kids","Education","EducationAlt","WrkStatus","Income","Occupation","OccupatnAlt","YearsInPos","MnthsInPos","CommSize","Country","MaritalStat","Sons","Daughters","SelfProcrast","OthrProcrast","HDICategory","DPMean","AIPMean","GPMean","SWLSMean","DP1","DP2","DP3","DP4","DP5","AIP1","AIP2","AIP3","AIP4","AIP5","AIP6","AIP7","AIP8","AIP9","AIP10","AIP11","AIP12","AIP13","AIP14","AIP15","GP1","GP2","GP3","GP4","GP5","GP6","GP7","GP8","GP9","GP10","GP11","GP12","GP13","GP14","GP15","GP16","GP17","GP18","GP19","GP20","SWLS1","SWLS2","SWLS3","SWLS4","SWLS5"
32.5,"Male","No","ma","Masters","Full-Time",45000,"Social Worker","SOCIAL WORKER","0",4,"Medium-Sized","United States","Single",0,0,"Yes","Yes","Very High",2.8,3.47,3.95,2,1,3,5,5,5,1,3,5,4,4,1,4,2,4,4,4,5,2,4,3,5,4,5,5,1,5,2,3,4,2,5,5,1,5,4,5,5,5,5,5,1,2,1,1,1
21,"Female","No","ltuni","Left University","Student",10000,"Fitness Assistant / wellness mentor / ca","FITNESS INSTRUCTOR - WELLNESS MENTOR","5",0,"Medium-Sized","United States","Single",0,0,"Yes","Yes","Very High",2.2,2.87,2.8,3.8,4,3,2,2,2,2,3,3,4,2,3,2,3,1,3,2,4,4,5,2,3,1,2,4,2,2,3,4,4,2,2,5,1,2,4,4,4,3,2,2,4,5,4,4,5
23,"Female","No","ltuni","Left University","Student",250000,"please specify","*MISSING*","17",0,"Small City","United States","Single",0,0,"Yes","Yes","Very High",2.8,2.93,3.75,4.8,4,4,3,3,3,2,1,4,1,3,2,5,3,3,4,5,2,4,2,3,4,3,4,4,4,5,3,4,4,3,2,4,4,3,4,5,4,4,4,4,5,5,5,5,5
32.5,"Male","No","ma","Masters","Full-Time",15000,"teacher","TEACHER","1",4,"Medium-Sized","United States","Divorced",0,0,"Yes","Yes","Very High",2.2,2.53,3.6,1.6,4,4,1,2,2,2,1,3,1,4,4,5,4,1,2,2,1,5,1,5,5,1,3,1,5,5,5,3,5,1,4,5,2,3,3,4,4,4,4,4,1,1,1,1,1
67.5,"Male","No","deg","Degree","Retired",55000,"0","*MISSING*","0",0,"Medium-Sized","United States","Married",0,0,"No","No","Very High",1,1.73,1.55,4,2,1,1,1,1,1,1,2,3,2,1,1,4,1,1,1,4,1,2,1,1,1,1,2,1,1,1,1,2,3,2,1,1,2,1,1,3,3,2,1,5,5,5,4,5
45,"Female","No","ma","Masters","Full-Time",250000,"visual artist","VISUAL ARTIST","10",0,"Large-City","United States","Married",0,0,"Yes","No","Very High",3.4,3.07,2.85,3.4,5,5,4,3,3,1,1,5,4,3,4,3,3,2,5,4,3,2,3,3,4,2,3,2,1,4,4,5,5,1,3,5,1,1,3,4,2,1,3,3,3,4,3,4,2
20,"Female","No","ltuni","Left University","Student",10000,"Nanny","NANNY","0",7,"Large-City","United States","Single",0,0,"No","No","Very High",1.2,2,2.1,4.8,2,2,1,1,1,1,3,4,2,1,1,1,3,1,2,2,4,2,2,1,2,1,2,1,3,1,2,2,3,1,2,2,1,2,3,5,2,3,3,4,5,5,5,5,5
32.5,"Female","No","deg","Degree","Student",25000,"Graduate Assistant","GRADUATE ASSISTANT","1",0,"Medium-Sized","United States","Single",0,0,"No","No","Very High",1.8,2.13,2.95,3,2,3,2,2,2,2,1,4,1,1,1,1,4,1,2,5,2,4,1,4,4,1,2,2,3,2,2,3,4,1,1,4,5,3,3,5,5,2,3,4,3,3,2,3,1
23,"Male","No","deg","Degree","Student",NA,"Unemployed","UNEMPLOYED","0",0,"Large-City","United States","Single",0,0,"Yes","Yes","Very High",2.2,2.73,4.3,3.6,2,3,4,2,2,4,1,5,2,2,1,4,4,2,2,5,1,5,1,5,4,4,3,5,4,5,3,3,5,5,5,3,3,5,4,5,5,5,5,4,4,4,3,3,1
55,"Female","No","dip","Diploma","Full-Time",150000,"Editor","EDITOR","12",0,"Large-City","United States","Single",0,0,"Yes","Yes","Very High",3,3.73,3.8,3.8,5,4,3,3,3,5,3,5,4,4,1,4,4,4,5,3,4,4,3,5,4,2,4,3,3,3,5,4,4,2,4,5,5,4,4,4,3,4,4,4,4,3,4,4,3
37.5,"Male","No","phd","PhD","Full-Time",67500,"college professor","PROFESSOR","1",0,"Large-City","United States","Single",0,0,"Yes","Yes","Very High",2.6,3.4,3.25,3.4,3,4,3,3,3,3,3,4,4,4,2,4,3,3,4,3,5,2,4,3,3,2,3,2,3,3,3,3,4,4,4,4,3,3,4,3,3,4,4,4,3,3,4,3,2
55,"Male","No","ltuni","Left University","Part-Time",25000,"newspaper carrier","NEWSPAPER DELIVERY","23",0,"Medium-Sized","United States","Single",0,0,"Yes","Yes","Very High",3.2,3.2,3.9,1.6,4,5,4,3,3,1,2,5,5,3,1,5,4,3,4,2,4,2,4,4,5,1,3,4,2,2,4,4,5,3,5,5,5,5,4,5,4,4,4,4,1,1,1,1,1
45,"Female","Yes","ltuni","Left University","Full-Time",35000,"Consumer Case Coordinator","CASE COORDINATOR - CONSUMER","0",6,"Medium-Sized","United States","Married",3,0,"Yes","Yes","Very High",1.2,2.53,2.3,3.2,2,2,1,1,1,3,3,1,4,2,2,1,5,1,2,1,5,4,3,3,2,1,1,4,1,1,1,3,2,2,3,3,4,4,3,2,1,4,1,4,3,3,3,3,2
55,"Male","No","deg","Degree","Full-Time",45000,"teacher","TEACHER","6",8,"Rural/Country","United States","Married",0,0,"No","No","Very High",1.4,1.4,1.8,4,2,1,2,2,1,1,1,2,1,1,1,3,3,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,1,2,2,1,2,2,3,2,4,2,4,4,4,4,4,3
55,"Female","No","deg","Degree","Unemployed",10000,"business consultant","BUSINESS CONSULTANT","17",0,"Medium-Sized","United States","Single",0,0,"Yes","Yes","Very High",3,3.87,4.3,3.2,4,4,4,3,4,4,3,3,4,4,2,5,4,4,5,4,4,4,4,5,5,4,3,4,3,2,4,4,4,5,5,5,5,5,5,5,4,4,5,4,2,4,3,3,2
21,"Male","No","deg","Degree","Full-Time",55000,"engineer","ENGINEER","0",10,"Medium-Sized","United States","Single",0,0,"Yes","No","Very High",3.4,2.8,3.35,3,4,4,5,4,4,1,2,2,4,3,3,4,3,3,3,4,2,2,2,3,3,2,3,5,2,3,4,4,4,2,3,4,2,4,4,3,2,5,5,4,3,3,3,2,2
37.5,"Female","No","ma","Masters","Student",25000,"consultant","CONSULTANT","6",0,"Large Town","United States","Single",0,0,"Yes","Yes","Very High",3.4,2.4,3.05,3.6,4,4,5,4,4,1,1,2,4,4,3,2,4,2,3,1,2,1,2,2,4,1,4,5,3,2,4,2,4,4,4,4,1,1,3,3,2,4,4,3,3,4,4,4,4
20,"Female","No","ltuni","Left University","Student",10000,"please specify","*MISSING*","2",0,"Large-City","United States","Single",0,0,"Yes","No","Very High",2,2.8,2.9,2.8,4,2,2,2,2,2,3,4,3,2,2,2,4,1,3,4,4,4,2,2,3,1,2,3,4,3,3,2,3,3,4,3,2,2,3,4,4,3,4,2,3,4,3,2,4
21,"Male","No","ltuni","Left University","Student",10000,"0","*MISSING*","0",0,"Small City","United States","Single",0,0,"Yes","Yes","Very High",3,4,3.55,2,2,5,4,4,4,4,3,5,3,4,5,5,4,5,4,5,3,4,2,5,4,1,4,3,2,3,3,4,4,2,2,4,4,5,3,5,5,3,5,3,2,2,2,1,1
32.5,"Male","Yes","phd","PhD","Full-Time",55000,"0","*MISSING*","5",0,"Medium-Sized","United States","Married",NA,2,"Yes","Yes","Very High",3,2.47,2.85,4.2,4,3,5,1,1,1,2,2,3,1,2,5,4,2,2,3,3,4,2,2,3,1,3,3,2,1,3,5,5,1,3,3,3,2,4,3,3,3,4,3,5,5,4,4,5
23,"Female","No","ltuni","Left University","Full-Time",25000,"Medical","MEDICAL","4",2,"Rural/Country","United States","Single",0,0,"Yes","Yes","Very High",2.6,2.73,3.7,2,4,5,2,2,2,1,1,2,3,3,1,4,2,3,3,4,5,3,4,4,4,2,3,5,3,4,5,3,4,3,4,4,1,4,4,5,5,3,4,3,2,2,1,2,1
32.5,"Female","No","ma","Masters","Student",15000,"0","*MISSING*","1",6,"Small City","United States","Single",0,0,"Yes","Yes","Very High",2.6,3.27,3.35,3,4,3,3,3,3,2,2,4,2,4,4,4,4,4,4,2,3,4,3,4,3,3,4,4,4,3,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3
28,"Male","No","phd","PhD","Full-Time",45000,"Postdoc","STUDENT - POST DOCTORAL","0",7,"Small City","United States","Married",0,0,"Yes","Yes","Very High",3.2,2.87,3.65,3.8,4,4,5,3,3,1,2,3,3,4,3,5,1,3,4,3,3,3,2,4,4,2,3,4,3,3,4,4,4,4,4,4,2,4,4,4,3,4,5,4,3,4,3,5,4
20,"Male","No","ltuni","Left University","Student",10000,"please specify","*MISSING*","14",0,"Small City","United States","Single",0,0,"No","No","Very High",2.6,3.2,3.15,4.4,3,3,4,3,3,2,2,3,4,3,4,3,5,2,3,5,3,4,2,3,4,3,4,2,1,3,2,5,4,1,2,4,3,3,5,3,2,5,4,5,5,4,4,4,3
23,"Male","No","ltuni","Left University","Full-Time",35000,"Manager,Interacitve Media","MANAGER,INTERACITVE MEDIA","1",4,"Large-City","United States","Single",0,0,"Yes","No","Very High",3,4.07,3.8,3,4,3,4,4,4,4,5,4,5,3,3,4,4,3,4,4,5,4,5,4,4,4,3,5,2,3,4,3,4,5,4,3,4,3,4,5,5,3,4,4,2,4,3,2,4
45,"Female","No","phd","PhD","Part-Time",NA,"Attorney","ATTORNEY","17",0,"Large-City","United States","Single",0,0,"Yes","Yes","Very High",3.4,4.07,4.05,1.8,5,5,4,3,2,5,3,5,5,4,3,5,5,5,5,2,4,3,5,5,5,3,4,5,4,3,4,3,4,5,5,5,1,2,4,5,4,5,5,5,1,1,1,1,1
28,"Female","No","ma","Masters","Full-Time",55000,"teacher","TEACHER","4",10,"Large-City","United States","Single",0,0,"Yes","Yes","Very High",2,3.07,3.05,3.6,3,2,3,2,2,2,2,3,2,3,2,4,5,3,3,4,3,4,4,3,3,1,2,3,3,3,2,3,4,3,4,3,4,4,4,3,3,3,3,3,4,4,4,3,3
32.5,"Female","No","deg","Degree","Full-Time",67500,"Art Director","ART DIRECTOR","7",3,"Large-City","United States","Single",0,0,"Yes","No","Very High",2.8,2.33,3.55,3,3,4,4,3,3,1,2,1,3,2,3,2,3,1,2,3,3,3,3,3,4,3,2,5,3,3,3,4,4,4,4,3,4,4,3,3,3,5,4,3,3,3,3,3,2
37.5,"Female","No","ma","Masters","Full-Time",67500,"0","*MISSING*","3",0,"Large-City","United States","Married",0,0,"No","No","Very High",2.6,1.93,2.45,4.4,3,5,4,1,1,1,2,4,4,1,1,1,1,1,1,2,2,5,2,1,3,1,1,2,4,3,3,4,4,1,1,3,2,1,3,4,3,3,2,3,5,5,4,5,4
20,"Female","No","ltuni","Left University","Student",10000,"please specify","*MISSING*",NA,0,"Large-City","United States","Single",0,0,"Yes","No","Very High",1.8,3.07,3.45,3.4,2,4,2,1,1,2,3,5,3,2,3,3,3,2,2,4,5,3,5,3,3,3,4,5,4,2,3,3,4,5,4,3,5,3,4,4,4,2,1,3,3,3,4,4,3
32.5,"Male","No","ma","Masters","Full-Time",150000,"Attorney","ATTORNEY","6",0,"Large-City","United States","Single",0,0,"Yes","Yes","Very High",3.2,2.47,2.95,2.6,3,5,4,4,4,1,2,2,4,2,5,3,3,1,4,1,3,1,1,4,5,2,2,3,1,2,3,3,4,3,3,4,1,2,1,3,4,5,4,4,2,3,2,2,1
28,"Male","No","ma","Masters","Student",15000,"please specify","*MISSING*","1",6,"Large-City","United States","Single",0,0,"Yes","No","Very High",2.6,2.53,3.15,2.8,3,3,4,3,3,2,2,2,3,2,1,2,2,3,4,2,2,5,3,4,4,1,1,4,4,3,4,2,4,2,2,4,3,5,4,5,2,2,3,4,3,3,1,3,1
32.5,"Male","No","ma","Masters","Student",25000,"0","*MISSING*","6",0,"Small City","United States","Married",0,0,"Yes","Yes","Very High",3.4,3.13,3.15,2.4,5,4,4,4,4,1,1,2,2,4,3,4,5,5,4,2,3,4,3,3,3,1,1,4,1,2,4,4,4,2,3,4,2,4,5,4,2,5,5,4,1,2,2,3,2
55,"Male","No","phd","PhD","Full-Time",67500,"writer","WRITER","3",4,"Large-City","United States","Married",0,0,"Yes","Yes","Very High",1.8,2.53,2.4,3,2,2,2,3,2,3,2,5,2,2,2,3,4,2,2,2,2,3,2,3,3,2,3,2,2,2,2,2,2,2,2,3,3,2,3,2,2,3,3,3,3,3,3,3,2
25,"Female","No","deg","Degree","Student",10000,"0","*MISSING*","1",0,"Medium-Sized","United States","Single",0,0,"Yes","Yes","Very High",3,2.93,3.65,3.6,4,4,4,3,3,2,2,3,2,2,2,5,4,2,4,3,3,4,3,4,4,2,4,5,3,3,5,4,5,1,4,4,2,2,5,4,4,4,4,5,3,3,3,4,3
25,"Female","No","ma","Masters","Full-Time",55000,"consultant","CONSULTANT","1",0,"Small City","United States","Single",0,0,"Yes","Yes","Very High",3,3.8,3.8,3.2,4,4,4,3,3,3,4,4,5,4,2,5,3,4,4,4,4,4,4,4,5,4,2,5,4,3,5,4,4,5,4,4,4,2,3,3,3,4,4,4,3,3,3,3,2
22,"Female","No","ma","Masters","Student",15000,"please specify","*MISSING*",NA,0,"Medium-Sized","United States","Single",0,0,"Yes","Yes","Very High",3.2,3.27,3.6,4.4,2,4,5,5,5,1,1,3,3,3,5,4,5,1,5,3,4,3,3,5,5,2,2,3,5,2,5,5,4,1,2,4,2,4,4,5,3,5,4,4,4,4,5,5,5
32.5,"Female","Yes","dip","Diploma","Full-Time",55000,"Nurse","NURSE","13",10,"Medium-Sized","United States","Divorced",0,1,"Yes","Yes","Very High",1.8,2.87,3,3,2,2,2,2,2,2,2,4,4,3,3,4,3,2,3,2,3,2,4,3,3,3,2,3,4,2,2,2,3,3,4,3,4,4,3,3,2,3,4,4,3,3,3,2,1
45,"Female","No","deg","Degree","Student",67500,"Partner","*AMBIGUOUS*","5",0,"Rural/Country","United States","Married",0,0,"Yes","No","Very High",2,2.8,3.2,4,3,3,2,2,2,4,3,2,4,3,3,2,3,2,2,3,3,4,2,3,4,2,1,5,4,2,3,3,4,3,4,3,3,2,3,4,4,3,4,4,4,4,4,4,3
45,"Male","Yes","deg","Degree","Full-Time",87500,"Nurse","NURSE","17",0,"Large-City","United States","Single",NA,0,"Yes","Yes","Very High",2.8,4,3.45,3,4,4,3,3,3,2,4,4,5,2,4,5,4,3,4,5,5,5,5,4,4,3,4,4,4,4,3,4,4,3,3,4,1,3,4,4,3,4,2,4,3,3,3,2,2
28,"Female","No","deg","Degree","Full-Time",55000,"0","*MISSING*","2",5,"Large Town","United States","Single",0,0,"No","No","Very High",2.4,1.87,2.65,3.2,4,3,3,2,2,1,1,1,2,1,2,3,3,1,2,4,1,2,2,1,3,1,2,3,2,3,2,4,4,1,2,4,1,4,2,4,2,4,4,4,2,4,4,2,2
28,"Female","No","ma","Masters","Full-Time",45000,"teacher","TEACHER","1",0,"Large-City","United States","Single",0,0,"Yes","Yes","Very High",2.8,3.13,3.9,3.4,4,4,3,3,3,3,2,4,3,2,3,4,4,3,3,4,3,3,3,5,3,3,2,3,5,5,4,4,4,3,3,5,4,4,3,5,5,4,4,4,4,3,3,3,2
45,"Male","Yes","phd","PhD","Full-Time",55000,"Scientist","SCIENTIST","10",0,"Medium-Sized","United States","Married",NA,1,"Yes","Yes","Very High",4,3.2,3.3,2.4,5,5,5,4,3,2,3,5,4,4,1,5,3,2,2,4,3,4,3,3,3,4,3,3,3,3,4,2,3,3,3,3,4,4,4,5,3,3,3,3,3,2,1,3,2
37.5,"Female","No","ma","Masters","Full-Time",45000,"teacher","TEACHER","0",9,"Medium-Sized","United States","Single",0,0,"Yes","Yes","Very High",3,2.6,2.6,4.6,4,4,4,3,3,1,1,2,3,3,5,4,4,3,3,1,3,1,2,3,3,1,1,5,1,5,4,3,3,1,4,4,1,1,3,2,1,3,3,5,4,5,4,5,4
37.5,"Female","Yes","phd","PhD","Full-Time",150000,"Deputy Director","DEPUTY DIRECTOR","4",0,"Large-City","United States","Married",NA,0,"Yes","No","Very High",1.4,1.33,2.7,4.2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3,1,1,3,1,2,1,4,4,3,3,3,1,1,4,4,3,2,5,3,4,2,1,5,5,5,5,5
55,"Female","No","ltuni","Left University","Full-Time",150000,"Consumer Case Coordinator","CASE COORDINATOR - CONSUMER","0",4,"Medium-Sized","United States","Married",0,0,"Yes","Yes","Very High",2.6,2.33,2.95,3.4,2,4,4,3,3,1,1,3,2,3,2,3,3,3,3,2,2,2,2,3,4,2,3,5,2,2,4,3,4,2,2,3,1,3,3,3,3,4,3,4,3,4,3,3,3
55,"Female","Yes","phd","PhD","Unemployed",67500,"Unemployed","UNEMPLOYED","0",4,"Large Town","United States","Divorced",NA,2,"Yes","No","Very High",2.6,1.93,2.2,3.6,3,3,2,3,3,1,1,3,2,1,2,1,4,2,2,2,2,2,1,3,3,2,2,2,1,1,3,2,3,1,2,3,1,2,2,3,2,3,3,2,4,3,4,5,5
45,"Female","Yes","deg","Degree","Full-Time",45000,"0","*MISSING*","0",7,"Large-City","United States","Divorced",NA,0,"Yes","No","Very High",1.6,2.53,2.8,3.4,3,2,1,2,2,2,2,5,2,2,1,2,3,1,3,4,3,4,2,4,4,2,3,1,2,4,2,2,3,3,3,3,2,2,3,4,3,3,3,2,3,4,4,4,3
45,"Female","Yes","ma","Masters","Full-Time",150000,"Marketing","MARKETING","2",0,"Medium-Sized","United States","Divorced",NA,0,"Yes","Yes","Very High",1.8,3.13,2.9,3.2,3,2,2,2,2,2,2,5,3,3,3,3,4,3,4,3,3,3,4,4,4,2,2,2,2,2,4,2,4,2,3,4,3,2,4,4,3,2,3,2,3,4,4,3,2
32.5,"Male","No","deg","Degree","Full-Time",250000,"Associate / investment banking","BANKING - INVESTMENT ASSOCIATE","2",10,"Large-City","United States","Single",0,0,"Yes","Yes","Very High",2.4,3.73,3.35,4,3,3,3,3,3,1,3,5,4,4,4,4,4,4,5,2,4,5,4,3,5,2,2,5,2,2,4,3,5,4,4,4,1,3,4,4,3,4,3,3,4,4,5,4,3
28,"Female","No","ma","Masters","Full-Time",55000,"consultant","CONSULTANT","0",6,"Medium-Sized","United States","Single",0,0,"Yes","No","Very High",3,3.13,3.4,2.8,4,4,4,3,3,1,3,5,5,3,2,1,3,1,3,5,4,5,3,1,3,3,3,5,3,4,3,5,5,4,4,5,1,1,3,4,4,4,3,4,3,2,2,3,3
20,"Female","No","ltuni","Left University","Student",15000,"please specify","*MISSING*","1",8,"Large-City","United States","Single",0,0,"Yes","No","Very High",2.4,2.47,2.95,4,3,4,4,1,1,1,2,3,3,2,3,1,4,1,2,4,4,3,3,1,3,1,1,2,4,2,3,3,4,3,5,3,1,3,4,5,4,3,4,5,3,5,4,3,4
37.5,"Male","No","phd","PhD","Full-Time",150000,"Attorney","ATTORNEY","0",7,"Large-City","United States","Single",0,0,"Yes","Yes","Very High",3.2,4,4,3.8,4,4,4,4,4,3,3,5,4,4,3,5,4,4,4,5,4,4,4,5,4,3,3,4,3,3,4,5,5,3,4,4,4,4,4,5,4,4,5,3,4,4,4,4,4
37.5,"Female","No","deg","Degree","Unemployed",NA,"0","*MISSING*","0",6,"Large Town","United States","Married",0,0,"No","No","Very High",1.4,2.4,2.5,4.2,2,3,1,1,1,1,2,4,4,2,1,1,3,3,3,1,5,1,4,2,3,3,1,1,2,2,2,1,3,4,5,3,1,2,3,4,3,2,3,2,4,5,5,5,1
32.5,"Female","No","ma","Masters","Part-Time",25000,"teacher","TEACHER","0",1,"Large-City","United States","Married",0,0,"Yes","No","Very High",2.4,3.2,3.75,4.6,2,4,4,2,2,3,2,5,4,2,1,4,4,2,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,2,4,4,4,3,4,3,5,5,5,5,5
22,"Male","No","deg","Degree","Student",25000,"please specify","*MISSING*","0",8,"Medium-Sized","United States","Single",0,0,"Yes","Yes","Very High",2.4,3.8,3.8,3.6,4,3,3,2,2,1,3,3,4,5,5,4,4,5,5,3,5,4,4,3,5,1,3,4,4,3,5,3,5,3,3,5,3,4,4,4,4,5,5,4,3,4,3,4,3
55,"Female","Yes","deg","Degree","Full-Time",67500,"Market Analyst","MARKETING RESEARCH ANALYST","17",0,"Large Town","United States","Divorced",NA,0,"Yes","Yes","Very High",2.6,4.27,4.05,2.6,3,2,4,4,4,4,5,5,5,4,2,4,4,3,4,5,5,5,5,5,4,3,3,5,3,4,4,3,4,5,5,4,3,5,4,5,5,4,3,4,2,2,2,3,2
22,"Female","No","ltuni","Left University","Student",15000,"0","*MISSING*","0",0,"Medium-Sized","United States","Single",0,0,"Yes","Yes","Very High",3.8,3.53,3.75,3.8,5,4,5,5,5,3,3,4,4,3,2,4,3,3,4,4,4,4,3,3,4,3,4,3,4,2,4,5,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
32.5,"Female","No","phd","PhD","Full-Time",150000,"college professor","PROFESSOR","1",0,"Large-City","United States","Single",0,0,"Yes","Yes","Very High",3.2,3.8,4.35,4.6,4,5,4,3,3,1,2,5,3,3,3,5,5,4,4,5,5,5,4,4,4,2,4,5,4,4,5,4,5,5,4,5,5,5,4,4,4,5,5,5,4,4,5,5,5
37.5,"Male","No","deg","Degree","Full-Time",10000,"trader","TRADER","4",8,"Large-City","United States","Single",0,0,"No","No","Very High",1.6,2.67,3.2,4.8,2,2,2,2,2,1,2,5,3,2,1,2,4,2,3,4,3,4,2,2,3,2,4,3,3,4,3,4,3,2,3,3,3,4,4,4,4,3,3,4,5,5,5,5,3
37.5,"Male","No","deg","Degree","Full-Time",87500,"engineer","ENGINEER","2",3,"Large-City","United States","Married",0,0,"Yes","No","Very High",1.8,1.87,2.4,3.2,3,2,2,2,2,1,1,3,1,2,1,2,3,2,3,4,1,1,1,1,3,1,3,4,4,1,3,1,3,2,1,3,2,3,3,3,2,2,3,1,2,4,4,5,3
55,"Female","Yes","dip","Diploma","Full-Time",67500,"engineer","ENGINEER","28",0,"Large-City","United States","Married",NA,0,"No","No","Very High",1.8,1.93,2.15,3.6,2,3,2,2,2,1,1,4,2,2,1,1,2,2,3,2,2,3,1,2,1,1,2,1,2,2,2,2,3,1,3,3,3,2,2,4,3,2,2,3,3,4,4,4,3
22,"Female","No","ltuni","Left University","Student",10000,"please specify","*MISSING*","5",0,"Small City","United States","Single",0,0,"Yes","Yes","Very High",4,3.33,3.6,3.4,5,5,5,5,5,1,1,3,3,4,4,5,4,5,5,2,3,2,3,2,5,4,3,5,3,3,5,4,5,3,2,5,2,2,4,3,2,5,5,4,2,4,3,4,2
45,"Female","No","ma","Masters","Full-Time",45000,"Technical Coordinator","TECHNICAL COORDINATOR","2",4,"Large-City","United States","Single",0,0,"Yes","Yes","Very High",2.4,3.8,3.4,3,3,4,2,3,3,3,4,3,4,4,5,3,4,4,4,3,5,3,5,5,3,2,3,4,2,3,3,4,3,3,5,3,4,3,4,4,3,3,4,3,3,4,2,3,2
45,"Male","Yes","phd","PhD","Full-Time",250000,"attorney","ATTORNEY","23",0,"Small Town","United States","Married",NA,1,"Yes","No","Very High",2.2,1.33,2.4,2.8,3,3,2,2,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,5,4,1,4,2,2,3,2,1,3,1,1,2,4,4,2,3,2,3,3,3,3,2
28,"Female","No","ma","Masters","Full-Time",45000,"special education teacher","SPECIAL EDUCATION TEACHER","3",0,"Small City","United States","Single",0,0,"Yes","Yes","Very High",2,2.93,3.55,2.8,3,3,3,1,1,2,3,5,4,2,1,4,3,2,3,3,4,3,4,4,4,2,3,5,2,2,4,3,5,4,3,4,5,3,4,3,4,3,4,3,3,2,3,3,2
45,"Female","Yes","ltuni","Left University","Part-Time",25000,"financial officer / small career-trainin","FINANCIAL OFFICER","3",0,"Small City","United States","Married",NA,1,"Yes","Yes","Very High",3.4,3.4,4.45,1.8,3,5,5,3,3,3,3,3,4,4,1,5,4,4,4,2,2,4,5,5,5,5,5,5,3,4,5,4,4,4,5,4,5,5,3,4,4,5,5,4,1,1,2,1,1
28,"Female","Yes","phd","PhD","Student",35000,"veterinarian","VETERINARIAN","2",0,"Medium-Sized","United States","Married",0,1,"Yes","Yes","Very High",1.8,2.6,3.15,3.8,2,3,2,1,1,1,3,2,4,2,2,4,3,2,2,5,3,1,4,2,4,2,2,5,2,2,3,3,5,4,4,3,2,5,4,2,2,4,3,4,4,3,4,4,4
55,"Female","No","deg","Degree","Retired",150000,"artist/designer/homemaker","ARTIST","30",0,"Small City","United States","Married",0,0,"Yes","No","Very High",1.8,2.13,2.3,4.4,3,3,2,1,1,1,1,2,3,2,1,4,3,1,3,2,4,1,3,1,3,1,2,1,1,1,2,3,4,2,4,3,2,2,4,2,2,3,3,3,4,5,5,5,5
32.5,"Male","No","ma","Masters","Student",55000,"0","*MISSING*","0",0,"Small City","United States","Single",0,0,"Yes","No","Very High",1.6,1.73,2.75,4.8,2,3,2,1,1,1,1,3,1,2,4,1,3,1,1,2,1,3,1,1,1,1,1,3,2,1,4,4,5,1,1,5,1,2,3,5,5,4,5,4,5,5,5,5,4
24,"Female","Yes","ltuni","Left University","Full-Time",25000,"Special Education Administrative Assista","SPECIAL EDUCATION ADMINISTRATIVE ASSISTA","1",4,"Large-City","United States","Married",0,1,"Yes","Yes","Very High",1.8,2.6,2.55,4,2,2,2,2,2,2,2,3,3,2,3,1,4,2,2,4,4,4,1,2,2,2,3,4,1,3,1,3,1,1,4,2,3,4,4,3,2,4,2,4,4,4,4,4,3
28,"Female","No","deg","Degree","Full-Time",150000,"0","*MISSING*","5",0,"Large-City","United States","Single",0,0,"Yes","No","Very High",1.4,2.13,2.5,2.4,2,2,2,1,2,1,1,1,2,2,3,1,3,1,3,3,3,3,3,1,2,1,1,5,2,4,4,2,4,2,2,3,2,2,2,3,2,4,2,4,2,2,2,2,2
45,"Female","No","phd","PhD","Part-Time",87500,"assistant general counsel","ATTORNEY","0",3,"Large-City","United States","Single",0,0,"Yes","Yes","Very High",3,2.87,3.3,3.6,4,4,4,3,3,3,2,2,3,3,3,3,4,3,3,2,4,2,3,3,3,2,2,4,3,2,4,3,4,4,3,3,4,4,4,4,3,3,4,3,4,4,4,3,3
28,"Female","No","ma","Masters","Student",25000,"please specify","*MISSING*","2",8,"Large-City","United States","Married",0,0,"Yes","No","Very High",2.2,1.93,2.65,4,3,3,3,2,2,1,1,1,2,2,3,1,3,2,3,3,2,2,1,2,3,2,2,3,3,2,3,3,4,1,2,3,1,2,3,3,2,5,4,2,4,4,5,5,5
20,"Female","No","ltuni","Left University","Student",10000,"please specify","*MISSING*","14",0,"Large-City","United States","Single",0,0,"Yes","Yes","Very High",2.2,2.33,2.55,3.4,2,2,4,3,3,2,1,5,2,2,4,3,2,1,2,2,2,2,2,2,2,2,2,3,3,2,2,4,2,2,3,4,2,2,3,3,3,3,2,2,3,4,4,4,4
37.5,"Female","No","ma","Masters","Full-Time",35000,"Social Worker","SOCIAL WORKER","1",0,"Large-City","United States","Married",0,0,"Yes","No","Very High",2,2.87,2.85,4.4,3,3,2,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,4,3,3,3,3,3,2,3,5,5,4,5,5
